state,year,crashType,bus,heavyRigid,articulated,speedLimit,roadUser,gender,age
Qld,2006,Multiple,No,No,No,50,Motorcycle,Male,19
Qld,2006,Single,No,No,No,100,Motorcycle,Male,43
NSW,2006,Single,No,No,No,60,Driver,Male,30
Vic,2006,Single,No,No,No,60,Driver,Male,40
NSW,2006,Single,No,No,No,100,Driver,Male,61
NSW,2006,Single,No,No,No,50,Motorcycle,Male,31
Qld,2006,Multiple,No,No,Yes,100,Driver,Male,79
NSW,2006,Single,No,No,No,60,Passenger,Male,19
NSW,2006,Multiple,No,Yes,No,50,Driver,Male,17
SA,2006,Single,No,No,No,50,Motorcycle,Male,26
Qld,2006,Single,No,No,No,60,Driver,Male,61
Vic,2006,Single,No,No,No,100,Driver,Female,18
NSW,2006,Single,No,No,No,80,Passenger,Female,83
WA,2006,Multiple,No,No,No,50,Driver,Male,26
Qld,2006,Single,No,No,No,50,Driver,Male,18
Qld,2006,Single,No,No,No,50,Passenger,Female,15
Vic,2006,Single,No,No,No,60,Passenger,Male,20
Tas,2006,Single,No,No,No,80,Passenger,Female,27
NSW,2006,Multiple,No,Yes,No,80,Passenger,Female,71
Qld,2006,Single,No,No,No,100,Driver,Male,47
Vic,2006,Multiple,No,No,No,60,Driver,Male,83
Tas,2006,Single,No,No,No,60,Driver,Male,18
Tas,2006,Single,No,No,No,100,Passenger,Male,32
Vic,2006,Single,No,No,No,60,Driver,Male,32
Vic,2006,Multiple,No,No,No,100,Passenger,Male,21
Vic,2006,Multiple,No,No,No,100,Motorcycle,Male,38
Tas,2006,Multiple,No,No,No,100,Motorcycle,Male,44
Qld,2006,Multiple,No,No,No,100,Passenger,Female,24
WA,2006,Multiple,No,Yes,No,110,Driver,Male,87
NSW,2006,Multiple,No,No,Yes,110,Driver,Male,40
Vic,2006,Single,No,No,No,100,Driver,Female,71
WA,2006,Single,No,No,No,80,Driver,Male,47
WA,2006,Single,No,No,No,80,Driver,Male,20
NSW,2006,Single,No,No,No,100,Driver,Male,27
Vic,2006,Multiple,No,No,No,40,Motorcycle,Male,39
Tas,2006,Single,No,No,No,110,Driver,Female,18
NSW,2006,Single,No,No,No,80,Motorcycle,Male,37
NSW,2006,Multiple,No,No,Yes,100,Driver,Male,32
Vic,2006,Single,No,No,No,80,Motorcycle,Male,36
NSW,2006,Multiple,No,No,No,50,Driver,Male,50
Qld,2006,Single,No,No,No,60,Motorcycle,Male,56
Tas,2006,Multiple,No,Yes,No,100,Passenger,Male,47
Qld,2006,Multiple,No,No,Yes,100,Motorcycle,Male,28
Qld,2006,Single,No,No,No,100,Motorcycle,Male,34
NSW,2006,Multiple,No,No,Yes,100,Driver,Male,42
NSW,2006,Single,No,No,No,60,Passenger,Male,16
NSW,2006,Multiple,No,Yes,No,100,Passenger,Male,27
Vic,2006,Single,No,No,No,100,Passenger,Male,17
WA,2006,Multiple,No,No,No,110,Driver,Male,83
WA,2006,Single,No,No,No,70,Driver,Male,19
WA,2006,Single,No,No,No,110,Passenger,Male,23
NT,2006,Multiple,No,No,No,60,Motorcycle,Male,36
NSW,2006,Single,No,No,No,100,Driver,Male,37
WA,2006,Single,No,No,No,110,Driver,Male,61
Vic,2006,Multiple,No,No,No,100,Driver,Male,58
NSW,2006,Single,No,No,No,80,Driver,Male,22
Vic,2006,Single,No,No,No,100,Driver,Male,70
NSW,2006,Single,No,No,No,60,Passenger,Male,37
SA,2006,Multiple,No,No,No,100,Driver,Male,78
WA,2006,Single,No,No,No,110,Driver,Male,20
WA,2006,Multiple,No,Yes,Yes,110,Driver,Male,73
Qld,2006,Single,No,No,No,80,Motorcycle,Male,39
Vic,2006,Multiple,No,No,No,100,Motorcycle,Male,50
Qld,2006,Single,No,No,No,60,Motorcycle,Male,31
Tas,2006,Single,No,No,No,80,Driver,Male,31
Qld,2006,Multiple,No,No,No,70,Motorcycle,Male,19
NSW,2006,Multiple,No,No,No,90,Driver,Male,30
Vic,2006,Multiple,No,Yes,No,100,Driver,Male,56
Qld,2006,Single,No,No,No,60,Driver,Female,33
Qld,2006,Multiple,No,Yes,No,100,Driver,Male,22
NSW,2006,Single,No,No,No,80,Passenger,Male,16
Vic,2006,Multiple,No,No,No,60,Driver,Female,72
NSW,2006,Single,No,No,No,80,Passenger,Male,16
Vic,2006,Single,No,No,No,100,Passenger,Male,18
Vic,2006,Multiple,No,No,No,100,Motorcycle,Female,45
SA,2006,Single,No,No,No,100,Driver,Male,26
NSW,2006,Single,No,No,No,80,Passenger,Male,16
Vic,2006,Multiple,No,No,No,100,Driver,Male,19
Vic,2006,Single,No,No,No,100,Motorcycle,Male,22
WA,2006,Multiple,No,No,No,100,Driver,Female,22
WA,2006,Single,No,No,No,110,Driver,Male,27
NSW,2006,Multiple,No,No,No,90,Passenger,Male,92
NSW,2006,Single,No,No,No,100,Driver,Male,29
NSW,2006,Single,No,No,No,60,Motorcycle,Male,24
Vic,2006,Single,No,No,No,80,Driver,Male,21
Qld,2006,Multiple,No,No,Yes,100,Passenger,Female,60
Vic,2006,Single,No,No,No,100,Pedestrian,Male,35
Qld,2006,Single,No,No,No,100,Driver,Male,18
NSW,2006,Single,No,No,No,80,Passenger,Female,77
WA,2006,Multiple,No,No,No,90,Motorcycle,Male,22
Qld,2006,Multiple,No,No,No,50,Motorcycle,Male,29
Qld,2006,Multiple,No,No,No,40,Other,Male,47
NSW,2006,Multiple,No,No,Yes,50,Other,Female,44
NSW,2006,Single,No,No,No,100,Passenger,Male,23
SA,2006,Single,No,No,No,110,Passenger,Female,2
Qld,2006,Single,No,No,No,50,Driver,Male,29
Qld,2006,Single,No,No,No,80,Motorcycle,Male,24
Qld,2006,Multiple,No,No,No,80,Driver,Male,30
Vic,2006,Multiple,No,No,No,100,Motorcycle,Male,37
NSW,2006,Multiple,No,No,No,50,Driver,Male,69
NSW,2006,Single,No,No,Yes,100,Driver,Male,33
Qld,2006,Single,No,No,No,60,Driver,Male,21
Qld,2006,Single,No,No,No,100,Driver,Male,45
NSW,2006,Multiple,No,No,No,80,Motorcycle,Male,23
NSW,2006,Single,No,No,No,110,Driver,Male,38
Qld,2006,Single,No,No,No,80,Driver,Male,51
Qld,2006,Multiple,No,No,No,60,Motorcycle,Male,24
WA,2006,Single,No,No,No,60,Passenger,Male,31
NSW,2006,Multiple,No,Yes,No,100,Driver,Female,53
Qld,2006,Multiple,No,No,No,100,Driver,Male,31
Qld,2006,Multiple,No,No,No,50,Driver,Male,27
Qld,2006,Multiple,No,No,No,50,Motorcycle,Male,35
Qld,2006,Single,No,No,No,70,Driver,Male,43
Vic,2006,Multiple,No,No,No,60,Driver,Male,29
Tas,2006,Single,No,No,No,100,Passenger,Male,23
NSW,2006,Single,No,No,No,100,Driver,Male,18
NSW,2006,Single,No,No,Yes,100,Driver,Male,40
WA,2006,Single,No,No,No,80,Driver,Male,18
NSW,2006,Single,No,Yes,No,50,Driver,Male,45
NSW,2006,Single,No,No,No,100,Driver,Male,38
SA,2006,Multiple,No,No,No,80,Motorcycle,Male,40
NSW,2006,Single,No,No,No,110,Passenger,Female,21
NSW,2006,Multiple,No,Yes,No,60,Motorcycle,Male,57
NSW,2006,Multiple,No,No,No,100,Driver,Male,60
Qld,2006,Single,No,No,No,60,Motorcycle,Male,29
Vic,2006,Single,No,No,No,100,Other,Male,59
NSW,2006,Multiple,No,No,Yes,80,Passenger,Female,89
NSW,2006,Single,No,No,No,80,Passenger,Male,17
NSW,2006,Multiple,No,No,No,100,Motorcycle,Male,45
Qld,2006,Single,No,No,No,100,Driver,Male,54
Qld,2006,Single,No,No,No,100,Driver,Male,33
Qld,2006,Single,No,No,No,60,Passenger,Male,29
NSW,2006,Multiple,No,No,Yes,100,Driver,Female,70
NSW,2006,Single,No,No,No,100,Driver,Female,83
Vic,2006,Multiple,No,No,Yes,100,Passenger,Female,16
Qld,2006,Multiple,No,No,No,100,Driver,Male,28
NSW,2006,Multiple,Yes,No,No,60,Motorcycle,Male,26
Vic,2006,Multiple,No,No,Yes,100,Driver,Female,38
Vic,2006,Single,No,No,No,100,Driver,Male,18
WA,2006,Single,No,No,No,70,Driver,Male,23
NSW,2006,Single,No,No,No,80,Driver,Male,49
Qld,2006,Single,No,No,No,80,Driver,Male,36
Qld,2006,Multiple,No,No,No,60,Driver,Male,72
WA,2006,Single,No,No,No,60,Passenger,Male,27
WA,2006,Single,No,No,No,70,Passenger,Male,80
WA,2006,Multiple,No,No,No,50,Motorcycle,Male,28
Qld,2006,Multiple,No,No,No,60,Motorcycle,Male,39
NSW,2006,Multiple,No,Yes,Yes,80,Pedestrian,Male,55
NT,2006,Single,No,No,No,80,Driver,Female,51
Qld,2006,Single,No,Yes,No,50,Pedestrian,Male,68
WA,2006,Multiple,No,No,No,90,Driver,Male,50
Vic,2006,Single,No,No,No,60,Pedestrian,Male,72
Vic,2006,Single,No,No,No,60,Pedestrian,Female,20
Qld,2006,Single,No,No,No,100,Driver,Female,37
Vic,2006,Single,No,No,No,100,Driver,Male,75
NSW,2006,Multiple,No,No,No,100,Driver,Female,23
Vic,2006,Single,No,No,No,70,Pedestrian,Male,80
NSW,2006,Multiple,No,No,Yes,80,Driver,Male,91
Vic,2006,Single,No,No,No,80,Pedestrian,Female,53
WA,2006,Single,No,No,No,70,Driver,Male,89
Qld,2006,Single,No,No,No,60,Pedestrian,Male,88
NSW,2006,Single,No,No,No,60,Pedestrian,Male,68
SA,2006,Multiple,No,No,Yes,90,Pedestrian,Male,33
NSW,2006,Single,No,No,No,50,Pedestrian,Male,40
Qld,2006,Single,No,No,No,70,Pedestrian,Male,54
NSW,2006,Multiple,No,No,No,100,Passenger,Female,56
WA,2006,Single,No,No,No,70,Pedestrian,Female,16
Qld,2006,Single,No,No,No,60,Pedestrian,Male,86
NSW,2006,Single,No,No,No,100,Driver,Male,66
Tas,2006,Single,No,No,No,60,Pedestrian,Male,2
Vic,2006,Single,No,No,No,100,Motorcycle,Male,38
WA,2006,Single,Yes,No,No,110,Passenger,Male,71
WA,2006,Multiple,No,No,No,110,Driver,Male,60
NSW,2006,Single,No,No,No,60,Pedestrian,Female,86
NSW,2006,Multiple,No,No,No,70,Passenger,Female,9
NSW,2006,Single,No,Yes,No,80,Pedestrian,Male,68
WA,2006,Multiple,No,Yes,No,90,Driver,Female,18
WA,2006,Multiple,No,Yes,No,110,Passenger,Male,23
NSW,2006,Multiple,No,No,No,60,Driver,Male,70
Vic,2006,Multiple,No,No,No,60,Driver,Female,59
NSW,2006,Single,No,No,No,100,Passenger,Female,52
NSW,2006,Multiple,No,No,No,80,Driver,Male,38
NSW,2006,Multiple,No,No,No,70,Driver,Female,36
Qld,2006,Multiple,No,No,No,100,Passenger,Male,15
Qld,2006,Multiple,No,No,No,70,Driver,Male,85
NSW,2006,Single,No,No,No,60,Pedestrian,Female,65
WA,2006,Multiple,No,No,No,70,Motorcycle,Male,31
Qld,2006,Multiple,Yes,No,No,60,Pedestrian,Male,35
Qld,2006,Single,No,No,Yes,80,Driver,Male,64
NSW,2006,Multiple,No,No,No,50,Pedestrian,Male,67
WA,2006,Multiple,No,No,No,80,Passenger,Male,5
Vic,2006,Single,No,No,No,60,Pedestrian,Male,45
WA,2006,Multiple,No,No,No,50,Driver,Female,40
Tas,2006,Multiple,No,No,Yes,100,Driver,Female,35
SA,2006,Multiple,No,No,No,70,Motorcycle,Male,40
NSW,2006,Single,No,No,No,60,Driver,Male,89
Qld,2006,Single,No,No,No,50,Pedestrian,Male,29
NSW,2006,Multiple,No,No,No,50,Pedestrian,Female,73
Vic,2006,Multiple,No,No,No,100,Passenger,Female,17
Vic,2006,Multiple,No,No,No,100,Driver,Male,38
SA,2006,Multiple,No,Yes,No,60,Driver,Male,92
Tas,2006,Multiple,No,No,Yes,100,Passenger,Male,17
NSW,2006,Multiple,No,No,Yes,100,Driver,Female,61
Vic,2006,Multiple,No,No,No,60,Pedestrian,Male,82
Tas,2006,Multiple,No,No,Yes,100,Passenger,Male,16
Vic,2006,Multiple,No,No,No,100,Passenger,Male,37
NSW,2006,Multiple,No,No,No,70,Driver,Male,67
Vic,2006,Single,No,No,No,60,Pedestrian,Male,87
Vic,2006,Multiple,No,Yes,No,60,Other,Male,23
NSW,2006,Multiple,No,No,No,50,Pedestrian,Female,16
Qld,2006,Multiple,No,No,Yes,100,Passenger,Male,51
WA,2006,Multiple,No,No,No,70,Driver,Male,65
NSW,2006,Single,No,No,No,90,Motorcycle,Male,45
Vic,2006,Multiple,No,No,No,100,Passenger,Male,18
NSW,2006,Multiple,No,No,No,70,Driver,Female,25
Qld,2006,Multiple,No,No,No,100,Driver,Female,42
Qld,2006,Multiple,No,No,No,100,Driver,Female,57
NSW,2006,Single,No,No,No,60,Pedestrian,Male,51
Vic,2006,Multiple,No,No,No,100,Driver,Male,32
Vic,2006,Single,No,No,No,50,Pedestrian,Female,89
NSW,2006,Multiple,No,No,No,90,Passenger,Male,62
Vic,2006,Single,No,No,No,110,Pedestrian,Male,29
Vic,2006,Multiple,No,No,No,100,Motorcycle,Female,40
Qld,2006,Single,No,No,No,100,Passenger,Male,20
Vic,2006,Single,No,No,No,100,Driver,Female,76
Vic,2006,Single,No,No,No,100,Passenger,Female,56
Vic,2006,Multiple,No,No,No,100,Driver,Male,52
Vic,2006,Multiple,No,No,Yes,100,Driver,Male,64
NSW,2006,Single,No,No,No,100,Driver,Male,32
Vic,2006,Multiple,No,No,No,100,Passenger,Female,6
NSW,2006,Single,No,No,No,50,Driver,Male,17
Vic,2006,Single,No,No,No,90,Driver,Male,20
NSW,2006,Single,No,No,No,110,Driver,Male,20
WA,2006,Multiple,No,No,No,50,Motorcycle,Male,22
Vic,2006,Single,No,No,No,100,Driver,Male,23
Vic,2006,Multiple,No,Yes,No,80,Driver,Female,65
Vic,2006,Single,No,No,No,100,Driver,Female,24
Qld,2006,Multiple,No,No,No,60,Driver,Male,17
Qld,2006,Single,No,No,No,60,Driver,Male,19
Vic,2006,Single,No,No,No,110,Driver,Female,41
NSW,2006,Single,No,No,No,100,Driver,Male,15
Vic,2006,Multiple,No,No,No,100,Passenger,Female,48
Qld,2006,Multiple,No,No,No,100,Driver,Male,17
Qld,2006,Single,No,No,No,70,Pedestrian,Male,36
Vic,2006,Multiple,No,No,No,100,Driver,Male,46
WA,2006,Multiple,No,Yes,No,90,Motorcycle,Male,44
Qld,2006,Single,No,No,No,60,Passenger,Female,19
WA,2006,Single,No,No,No,110,Passenger,Male,64
Qld,2006,Single,No,No,No,100,Driver,Male,31
WA,2006,Multiple,No,Yes,No,90,Motorcycle,Female,50
WA,2006,Single,No,No,No,110,Passenger,Female,18
Vic,2006,Multiple,No,No,No,100,Motorcycle,Male,28
Vic,2006,Multiple,No,No,No,60,Passenger,Male,22
Qld,2006,Single,No,No,No,100,Driver,Male,35
Qld,2006,Single,No,No,No,60,Passenger,Male,17
Qld,2006,Multiple,No,Yes,No,60,Driver,Male,77
Tas,2006,Multiple,No,No,No,50,Motorcycle,Male,26
WA,2006,Multiple,No,No,No,90,Motorcycle,Male,57
NSW,2006,Single,No,No,No,100,Passenger,Male,15
NSW,2006,Multiple,No,Yes,No,60,Driver,Female,20
NSW,2006,Multiple,No,No,No,70,Motorcycle,Male,55
WA,2006,Single,No,No,No,60,Motorcycle,Male,37
NSW,2006,Single,No,No,No,100,Driver,Male,79
Tas,2006,Multiple,No,No,Yes,110,Driver,Male,26
Vic,2006,Single,No,No,No,110,Driver,Male,60
Vic,2006,Single,No,No,No,100,Driver,Female,32
SA,2006,Single,No,No,No,100,Driver,Male,30
NSW,2006,Single,No,No,No,60,Passenger,Male,19
NSW,2006,Single,No,No,No,110,Pedestrian,Male,21
NSW,2006,Single,No,No,No,60,Passenger,Male,21
NSW,2006,Single,No,No,No,100,Pedestrian,Male,19
Qld,2006,Single,No,No,No,60,Driver,Male,18
SA,2006,Single,No,No,No,60,Driver,Male,24
WA,2006,Single,No,No,No,70,Driver,Male,18
NSW,2006,Multiple,No,No,Yes,100,Driver,Male,37
Vic,2006,Single,No,No,No,70,Passenger,Female,22
NSW,2006,Multiple,No,No,No,60,Motorcycle,Male,40
SA,2006,Multiple,No,No,No,80,Driver,Female,39
NSW,2006,Single,No,No,No,100,Driver,Male,14
Qld,2006,Multiple,No,No,No,100,Driver,Male,56
WA,2006,Single,No,No,No,110,Motorcycle,Male,45
Vic,2006,Single,No,No,No,70,Passenger,Female,18
Qld,2006,Single,No,No,No,40,Motorcycle,Male,16
Vic,2006,Multiple,No,No,No,100,Driver,Male,42
SA,2006,Multiple,No,Yes,No,60,Motorcycle,Male,27
Qld,2006,Single,No,No,Yes,60,Passenger,Male,21
Vic,2006,Multiple,No,No,No,60,Driver,Female,33
Qld,2006,Single,No,No,Yes,60,Driver,Male,44
NT,2006,Single,No,No,No,50,Motorcycle,Male,21
NSW,2006,Single,No,No,No,60,Driver,Male,37
Vic,2006,Multiple,No,No,No,60,Motorcycle,Male,44
Vic,2006,Single,No,No,No,110,Driver,Female,57
Qld,2006,Single,No,No,No,100,Passenger,Male,48
SA,2006,Single,No,No,No,100,Passenger,Male,24
Qld,2006,Multiple,No,No,Yes,60,Other,Male,24
NSW,2006,Multiple,No,No,No,100,Driver,Female,19
Vic,2006,Single,No,No,No,50,Pedestrian,Male,17
SA,2006,Single,No,No,No,100,Driver,Male,24
Vic,2006,Single,No,No,No,100,Passenger,Male,28
Vic,2006,Single,No,No,No,100,Motorcycle,Male,53
Qld,2006,Multiple,No,No,No,100,Driver,Male,37
Qld,2006,Single,No,No,Yes,100,Driver,Male,56
Vic,2006,Single,No,No,No,100,Driver,Male,24
Vic,2006,Multiple,No,No,Yes,80,Driver,Female,58
Qld,2006,Single,No,No,No,80,Driver,Female,18
NSW,2006,Multiple,No,No,No,50,Motorcycle,Male,37
Qld,2006,Multiple,No,No,Yes,100,Driver,Male,38
WA,2006,Single,No,No,No,110,Passenger,Male,18
Qld,2006,Single,No,No,No,60,Driver,Male,20
NSW,2006,Multiple,No,No,No,100,Motorcycle,Male,64
NSW,2006,Single,No,No,No,80,Motorcycle,Male,28
Vic,2006,Single,No,No,No,110,Passenger,Male,15
Vic,2006,Multiple,No,No,No,60,Passenger,Male,38
WA,2006,Single,No,No,No,70,Motorcycle,Male,24
Vic,2006,Single,No,No,No,100,Driver,Male,37
NSW,2006,Multiple,No,No,No,70,Motorcycle,Male,15
NSW,2006,Single,No,No,No,100,Passenger,Female,22
Qld,2006,Multiple,No,No,Yes,100,Driver,Male,31
Vic,2006,Single,No,No,No,100,Driver,Male,18
Qld,2006,Single,No,No,No,60,Motorcycle,Male,26
Qld,2006,Multiple,No,No,No,100,Driver,Male,43
Qld,2006,Single,No,No,No,100,Passenger,Male,19
Qld,2006,Single,No,No,No,100,Passenger,Female,15
WA,2006,Single,No,No,No,90,Driver,Male,21
Vic,2006,Single,No,Yes,No,80,Pedestrian,Male,1
NT,2006,Multiple,No,No,No,80,Passenger,Female,1
NSW,2006,Single,No,No,No,100,Driver,Male,49
NSW,2006,Multiple,No,No,No,60,Motorcycle,Male,55
NSW,2006,Single,No,No,No,100,Driver,Male,41
NSW,2006,Multiple,No,No,No,70,Driver,Male,45
Qld,2006,Single,No,No,No,60,Driver,Male,23
Qld,2006,Single,No,No,No,100,Passenger,Male,18
Vic,2006,Multiple,No,No,No,100,Other,Male,73
NSW,2006,Single,No,No,No,50,Passenger,Male,22
NSW,2006,Single,No,No,No,100,Motorcycle,Male,29
Qld,2006,Multiple,No,No,No,60,Motorcycle,Male,36
WA,2006,Multiple,No,No,No,70,Motorcycle,Male,57
Tas,2006,Multiple,No,No,No,100,Driver,Female,84
NSW,2006,Single,No,No,No,100,Driver,Male,36
NSW,2006,Single,No,No,No,80,Motorcycle,Male,61
WA,2006,Single,No,No,No,70,Driver,Female,23
NSW,2006,Single,No,No,No,100,Driver,Male,21
WA,2006,Single,No,No,No,60,Driver,Male,18
Vic,2006,Single,No,No,No,100,Motorcycle,Male,49
Vic,2006,Single,No,No,No,100,Driver,Male,26
NSW,2006,Multiple,No,No,No,100,Passenger,Female,16
SA,2006,Single,No,No,No,50,Motorcycle,Male,29
Qld,2006,Multiple,No,Yes,No,80,Motorcycle,Male,53
Vic,2006,Single,No,No,No,50,Motorcycle,Male,28
Qld,2006,Single,No,No,No,100,Driver,Female,47
Vic,2006,Multiple,No,No,Yes,100,Driver,Male,40
Qld,2006,Single,No,No,No,60,Passenger,Male,33
NT,2006,Single,No,No,No,100,Passenger,Female,26
NSW,2006,Single,No,No,No,110,Passenger,Male,12
Qld,2006,Single,No,No,No,60,Driver,Male,33
NSW,2006,Multiple,No,No,Yes,50,Driver,Male,34
NSW,2006,Single,No,No,No,110,Driver,Male,20
WA,2006,Multiple,No,No,No,110,Driver,Male,44
Vic,2006,Single,No,No,No,90,Driver,Female,24
Qld,2006,Single,No,No,No,100,Driver,Male,32
Vic,2006,Multiple,No,No,No,60,Passenger,Female,27
NSW,2006,Multiple,No,No,No,100,Driver,Male,74
Qld,2006,Multiple,No,No,No,60,Motorcycle,Male,35
NSW,2006,Multiple,No,No,No,100,Driver,Male,68
SA,2006,Multiple,No,No,No,100,Driver,Male,56
Vic,2006,Single,No,No,No,60,Pedestrian,Male,44
NSW,2006,Single,No,No,No,80,Driver,Male,36
Tas,2006,Single,No,Yes,No,100,Driver,Male,47
Vic,2006,Single,No,No,No,100,Passenger,Female,32
NSW,2006,Single,No,No,Yes,110,Driver,Male,49
NSW,2006,Multiple,No,No,No,70,Driver,Male,38
SA,2006,Single,No,No,No,100,Passenger,Female,52
NSW,2006,Multiple,No,No,No,100,Driver,Male,44
SA,2006,Single,No,No,No,100,Motorcycle,Male,31
Qld,2006,Single,No,No,Yes,60,Driver,Male,37
NSW,2006,Single,No,No,No,100,Driver,Male,70
SA,2006,Single,No,No,No,100,Driver,Male,43
Qld,2006,Single,No,No,No,110,Driver,Female,43
NSW,2006,Multiple,No,No,No,100,Driver,Female,19
Tas,2006,Multiple,No,No,Yes,80,Driver,Male,54
WA,2006,Single,No,No,No,110,Pedestrian,Male,20
Qld,2006,Single,No,No,No,100,Motorcycle,Female,19
Vic,2006,Multiple,No,No,No,100,Passenger,Female,16
NT,2006,Single,No,No,No,80,Driver,Male,21
Qld,2006,Multiple,No,No,No,100,Driver,Female,69
NT,2006,Single,No,No,No,80,Passenger,Male,18
NSW,2006,Single,No,No,No,110,Driver,Male,21
Qld,2006,Multiple,No,No,No,100,Driver,Female,47
NSW,2006,Single,No,No,No,110,Driver,Female,29
NSW,2006,Single,No,No,No,60,Driver,Male,65
NT,2006,Multiple,No,No,No,110,Driver,Male,26
SA,2006,Single,No,No,No,80,Motorcycle,Male,31
Qld,2006,Multiple,No,No,No,100,Driver,Male,85
NT,2006,Multiple,No,No,No,80,Driver,Male,35
Qld,2006,Single,No,No,No,100,Motorcycle,Male,42
NSW,2006,Multiple,No,No,No,70,Driver,Male,28
WA,2006,Single,No,No,No,110,Driver,Male,48
Vic,2006,Multiple,No,No,Yes,100,Passenger,Female,40
WA,2006,Single,No,No,No,60,Driver,Male,34
Vic,2006,Single,No,No,No,50,Driver,Male,28
NSW,2006,Multiple,No,No,No,60,Driver,Female,21
WA,2006,Single,No,No,No,110,Driver,Male,36
Qld,2006,Multiple,No,No,Yes,100,Passenger,Female,63
Qld,2006,Single,No,No,No,100,Passenger,Male,17
NSW,2006,Single,No,No,No,100,Driver,Male,30
WA,2006,Multiple,No,No,No,70,Passenger,Female,14
Qld,2006,Single,No,No,No,80,Driver,Male,32
Qld,2006,Single,No,No,No,60,Pedestrian,Male,48
WA,2006,Single,No,No,No,80,Driver,Male,18
Qld,2006,Single,No,No,No,100,Pedestrian,Male,37
WA,2006,Single,No,No,No,100,Passenger,Male,34
WA,2006,Single,No,No,No,110,Motorcycle,Male,22
Qld,2006,Single,No,No,No,50,Motorcycle,Male,26
Vic,2006,Single,No,No,No,100,Motorcycle,Male,40
WA,2006,Multiple,No,No,Yes,70,Passenger,Male,22
NT,2006,Single,No,No,No,100,Driver,Male,32
WA,2006,Single,No,No,No,60,Pedestrian,Female,38
Vic,2006,Multiple,No,No,Yes,100,Driver,Male,74
Qld,2006,Multiple,No,Yes,No,100,Driver,Male,56
NSW,2006,Single,No,No,No,100,Driver,Male,73
WA,2006,Single,No,No,No,70,Driver,Male,20
WA,2006,Single,No,No,No,50,Pedestrian,Male,87
Qld,2006,Multiple,No,No,No,60,Driver,Male,93
NT,2006,Multiple,No,No,No,80,Pedestrian,Male,40
SA,2006,Multiple,No,No,No,60,Motorcycle,Male,42
NT,2006,Multiple,No,No,No,60,Pedestrian,Female,31
WA,2006,Single,No,No,No,110,Pedestrian,Female,44
NSW,2006,Single,No,No,No,110,Passenger,Male,20
Qld,2006,Single,No,No,Yes,80,Pedestrian,Male,72
NSW,2006,Multiple,No,No,Yes,100,Driver,Male,70
Vic,2006,Multiple,No,No,No,60,Pedestrian,Male,77
Vic,2006,Single,No,No,No,80,Driver,Female,55
Vic,2006,Single,No,No,No,60,Pedestrian,Female,69
Vic,2006,Single,No,No,Yes,70,Pedestrian,Male,42
NSW,2006,Single,No,No,No,70,Pedestrian,Male,73
NSW,2006,Multiple,No,No,Yes,80,Pedestrian,Male,20
NSW,2006,Single,No,Yes,No,70,Pedestrian,Male,60
